区域,链接,标题,户型,面积,朝向,装修,楼层,楼层类型,总价(万),单价(元/平)
红谷滩区,https://nc.lianjia.com/ershoufang/103140177428.html,万达城L区，三房两厅，小区环境好，物业好，诚心出售,3室2厅,96.91平米,南,其他,33层,塔楼,68,"7,017"
红谷滩区,https://nc.lianjia.com/ershoufang/103135193222.html,博翠三房 可以看江景 自住装修 拎包入住,3室2厅,92.92平米,南,精装,中楼层(共32层),板楼,112,"12,054"
红谷滩区,https://nc.lianjia.com/ershoufang/103132841440.html,精装 配套设施齐全，商场，医院，生活便利，出行。,3室2厅,128.56平米,南 北,精装,中楼层(共28层),板塔结合,182,"14,157"
红谷滩区,https://nc.lianjia.com/ershoufang/103132100463.html,地铁口 正规一房 五中旁  业主诚意出售 看房方便,1室1厅,49.33平米,东南,精装,中楼层(共33层),板塔结合,57,"11,555"
红谷滩区,https://nc.lianjia.com/ershoufang/103139636133.html,带阳台大一房 楼层好 采光佳 不临街 宋储藏间,1室1厅,56.39平米,南,其他,中楼层(共8层),平房,75,"13,301"
红谷滩区,https://nc.lianjia.com/ershoufang/103140238989.html,近地铁户型通透 小区环境好出门公园,3室1厅,126.44平米,南 北,精装,中楼层(共32层),板楼,135,"10,678"
红谷滩区,https://nc.lianjia.com/ershoufang/103137508263.html,省委集资房 带车位，出门的地铁口,3室2厅,108.88平米,南,精装,中楼层(共33层),板楼,178,"16,349"
红谷滩区,https://nc.lianjia.com/ershoufang/103128179197.html,万达华府低总价端户 高楼层 诚心出售,3室1厅,127.85平米,南 北,精装,高楼层(共33层),板塔结合,139,"10,873"
红谷滩区,https://nc.lianjia.com/ershoufang/103138376102.html,此房满2年，产权清晰，随时可以交易,3室2厅,127.88平米,南,精装,中楼层(共17层),塔楼,220,"17,204"
红谷滩区,https://nc.lianjia.com/ershoufang/103139434980.html,世茂天城地铁口精装四房 中上楼层 户型通透,4室2厅,151.4平米,南 北,其他,中楼层(共33层),塔楼,270,"17,834"
红谷滩区,https://nc.lianjia.com/ershoufang/103139552866.html,精装修大三房 中间楼层 价格看中可以协商 费用各付,3室2厅,142.61平米,南 北,其他,高楼层(共29层),板楼,195,"13,674"
红谷滩区,https://nc.lianjia.com/ershoufang/103138990043.html,联泰桥郡中间楼层全天太阳带车位随时可看,3室2厅,106.84平米,南,简装,中楼层(共16层),板楼,193,"18,065"
红谷滩区,https://nc.lianjia.com/ershoufang/103136339447.html,丰和新城南苑 此房业主诚意出售，近地铁口,3室2厅,133.68平米,南 北,精装,中楼层(共17层),板楼,139.8,"10,458"
红谷滩区,https://nc.lianjia.com/ershoufang/103131655459.html,通透三房，小区人车分流，业主急售房源,3室2厅,135平米,南,精装,中楼层(共7层),板楼,140,"10,371"
红谷滩区,https://nc.lianjia.com/ershoufang/103124514827.html,世纪中央城一期  好房出售，，，，，，，，，,2室2厅,90.81平米,南,精装,低楼层(共33层),板塔结合,135,"14,867"
红谷滩区,https://nc.lianjia.com/ershoufang/103128628523.html,小区中间位置 人车分流 阳光充足 闹中取静,2室1厅,82.49平米,南,精装,高楼层(共18层),板楼,94,"11,396"
红谷滩区,https://nc.lianjia.com/ershoufang/103138668785.html,全天阳光 户型方正视野开阔南北通透二居室看房有钥匙,2室2厅,98.68平米,南 北,精装,中楼层(共7层),板楼,140,"14,188"
红谷滩区,https://nc.lianjia.com/ershoufang/103138769639.html,联泰香域尚城 3室2厅 南,3室2厅,132.33平米,南,精装,低楼层(共18层),板楼,208,"15,719"
红谷滩区,https://nc.lianjia.com/ershoufang/103138099475.html,通透性好，户型通透，装修不错，看房提前预约,3室1厅,111.54平米,东 西,简装,中楼层(共11层),板塔结合,118,"10,580"
红谷滩区,https://nc.lianjia.com/ershoufang/103138941227.html,高品质社区，高标准精装修，四季常青，居住舒适,3室2厅,116.38平米,南 北,精装,中楼层(共32层),板楼,112,"9,624"
红谷滩区,https://nc.lianjia.com/ershoufang/103132235209.html,东投新力樘悦 4室2厅 南 北,4室2厅,142.43平米,南 北,其他,高楼层(共32层),板楼,205,"14,394"
红谷滩区,https://nc.lianjia.com/ershoufang/103140477581.html,新出房源 房东诚意出售 一梯一户 品质小区,3室2厅,159.25平米,南,其他,中楼层(共30层),板楼,169,"10,613"
红谷滩区,https://nc.lianjia.com/ershoufang/103124422320.html,"万达城，房子满两年，楼层好,视线充足。",2室2厅,86.88平米,南,精装,33层,塔楼,52,"5,986"
红谷滩区,https://nc.lianjia.com/ershoufang/103138827868.html,自住的装修凤外师大助力孩子成长光照时间长的房子,3室2厅,90.44平米,南,精装,低楼层(共6层),板楼,202,"22,336"
红谷滩区,https://nc.lianjia.com/ershoufang/103140076461.html,江景大三房 视野好 采光好 随时看房,3室2厅,125.49平米,南,其他,中楼层(共32层),板塔结合,150,"11,954"
红谷滩区,https://nc.lianjia.com/ershoufang/103128201269.html,九龙湖2号线龙岗站旁 省公务员精装房带车位和暖气,3室2厅,128.17平米,南,精装,中楼层(共27层),板楼,210,"16,385"
红谷滩区,https://nc.lianjia.com/ershoufang/103139021707.html,地铁口、学府旁，改善大三房，得房率高，视野采光好,3室1厅,142.53平米,南 北,毛坯,中楼层(共16层),板楼,226,"15,857"
红谷滩区,https://nc.lianjia.com/ershoufang/103139329564.html,联泰香域尚城大三房 带车位 诚信出售,3室2厅,128.03平米,南,精装,低楼层(共18层),塔楼,169,"13,201"
红谷滩区,https://nc.lianjia.com/ershoufang/103138216872.html,阳光枫情 2室2厅 南 北,2室2厅,84.47平米,南 北,其他,中楼层(共6层),板楼,76,"8,998"
红谷滩区,https://nc.lianjia.com/ershoufang/103126587980.html,单位房，靠地铁，国体，少年宫，带车位,3室2厅,143.3平米,南 北,精装,低楼层(共18层),板楼,220,"15,353"
红谷滩区,https://nc.lianjia.com/ershoufang/103131691249.html,精装修2房 近地铁口 出行方便,3室1厅,77.98平米,南,精装,中楼层(共18层),板楼,85,"10,901"
红谷滩区,https://nc.lianjia.com/ershoufang/103131040041.html,此房看公园的大三房 楼层好 视野开阔光线充足,3室2厅,137.25平米,南 北,毛坯,低楼层(共34层),塔楼,94,"6,849"
红谷滩区,https://nc.lianjia.com/ershoufang/103128165464.html,带个车位 近地铁6层电梯洋房 中间楼层 常青法系园林,4室2厅,137.28平米,南,毛坯,中楼层(共6层),板塔结合,160,"11,656"
红谷滩区,https://nc.lianjia.com/ershoufang/103139864980.html,户型好，得房率高 格局好 价格好 全天阳光 视野开阔,3室2厅,118.09平米,南,其他,中楼层(共33层),板楼,206,"17,445"
红谷滩区,https://nc.lianjia.com/ershoufang/103139888991.html,纯地铁口新力物业大草坪 环境优美 精装修,3室2厅,115.72平米,南,精装,低楼层(共32层),板塔结合,97,"8,383"
红谷滩区,https://nc.lianjia.com/ershoufang/103140292245.html,前排通透大两房，房东诚心出售，随时可签,2室2厅,103.39平米,南,精装,中楼层(共11层),板塔结合,143,"13,832"
红谷滩区,https://nc.lianjia.com/ershoufang/103140209810.html,地铁大厦旁 全新装修朝南三房 产权清晰 钥匙看房,3室2厅,101.82平米,南,精装,中楼层(共31层),板塔结合,163,"16,009"
红谷滩区,https://nc.lianjia.com/ershoufang/103136529753.html,户型好，通透位置安静，诚心在售,3室2厅,136.51平米,东南,其他,低楼层(共18层),板楼,139,"10,183"
红谷滩区,https://nc.lianjia.com/ershoufang/103124422320.html,"万达城，房子满两年，楼层好,视线充足。",2室2厅,86.88平米,南,精装,33层,塔楼,52,"5,986"
红谷滩区,https://nc.lianjia.com/ershoufang/103139389693.html,精装修 我这有照片 租金1700,1室1厅,48.28平米,南,其他,中楼层(共29层),板楼,26,"5,386"
红谷滩区,https://nc.lianjia.com/ershoufang/103139532751.html,楼层好，采光好，全天阳光，品牌物业，人车分流,2室2厅,75.94平米,南,精装,中楼层(共18层),板楼,134,"17,646"
红谷滩区,https://nc.lianjia.com/ershoufang/103139888991.html,纯地铁口新力物业大草坪 环境优美 精装修,3室2厅,115.72平米,南,精装,低楼层(共32层),板塔结合,97,"8,383"
红谷滩区,https://nc.lianjia.com/ershoufang/103134513709.html,满五年 户型方正 电梯两房 精装拎包入住,2室2厅,95.67平米,南,精装,中楼层(共11层),板楼,130,"13,589"
红谷滩区,https://nc.lianjia.com/ershoufang/103125610880.html,联泰香域滨江大三房，装修精致保持得很好，拎包入住,3室2厅,141.61平米,南,精装,低楼层(共11层),板塔结合,180,"12,711"
红谷滩区,https://nc.lianjia.com/ershoufang/103135764899.html,绿地国际博览城二期博隆 3室2厅 南,3室2厅,93.56平米,南,精装,低楼层(共32层),板楼,104.8,"11,202"
红谷滩区,https://nc.lianjia.com/ershoufang/103138854642.html,联泰香域滨江 通透三房 装修保养佳 拎包入住 采光充足,3室2厅,125.8平米,南,其他,低楼层(共11层),板塔结合,175,"13,911"
红谷滩区,https://nc.lianjia.com/ershoufang/103140177428.html,万达城L区，三房两厅，小区环境好，物业好，诚心出售,3室2厅,96.91平米,南,其他,33层,塔楼,68,"7,017"
红谷滩区,https://nc.lianjia.com/ershoufang/103138827868.html,自住的装修凤外师大助力孩子成长光照时间长的房子,3室2厅,90.44平米,南,精装,低楼层(共6层),板楼,202,"22,336"
红谷滩区,https://nc.lianjia.com/ershoufang/103140347490.html,刚需通透三房精装交付二四双地铁口西站旁全新小区,4室2厅,129.61平米,南,精装,高楼层(共17层),板楼,183,"14,120"
红谷滩区,https://nc.lianjia.com/ershoufang/103136746155.html,万象城摩天轮旁，无抵押，产权明晰，端户，全天阳光,3室2厅,121.9平米,南 北,精装,中楼层(共11层),板塔结合,188,"15,423"
红谷滩区,https://nc.lianjia.com/ershoufang/103139079103.html,金科九龙湖精装洋房九龙大道旁保利剧院家门口,4室1厅,122.38平米,南,其他,高楼层(共8层),板楼,99,"8,090"
红谷滩区,https://nc.lianjia.com/ershoufang/103119478163.html,联泰天悦新上房源！大家快过来看，楼层优质~,3室2厅,138.39平米,南 北,简装,低楼层(共32层),板楼,236,"17,054"
红谷滩区,https://nc.lianjia.com/ershoufang/103121807632.html,带车位九龙湖正地 铁口全明户型 新力物业四季常青园林,3室2厅,89.81平米,南,精装,低楼层(共34层),塔楼,70,"7,795"
红谷滩区,https://nc.lianjia.com/ershoufang/103140345152.html,中间楼层采光视野好，自住3房婚房装修可拎包入住,3室2厅,89.72平米,南,其他,中楼层(共32层),板楼,135,"15,047"
红谷滩区,https://nc.lianjia.com/ershoufang/103133995726.html,联泰物业 自住装修家具家电齐全拎包入住,3室2厅,127.51平米,南,精装,中楼层(共18层),板楼,229,"17,960"
红谷滩区,https://nc.lianjia.com/ershoufang/103134541404.html,联泰物业户型方正带大阳台 随时看房,3室2厅,131.82平米,南,精装,低楼层(共18层),塔楼,190,"14,414"
红谷滩区,https://nc.lianjia.com/ershoufang/103135241481.html,房东诚心卖，精装修三房，拎包入住,3室2厅,93.66平米,南 北,精装,高楼层(共32层),板塔结合,125,"13,347"
红谷滩区,https://nc.lianjia.com/ershoufang/103137989174.html,秋水广场旁 一线江景房 视野好 四房,4室2厅,148.17平米,南,其他,中楼层(共28层),板塔结合,165,"11,136"
红谷滩区,https://nc.lianjia.com/ershoufang/103138854872.html,低密度小区，好楼层，全新装修未入住,3室2厅,95.79平米,东南,精装,高楼层(共18层),板楼,191,"19,940"
红谷滩区,https://nc.lianjia.com/ershoufang/103137391685.html,房东急售，随时可以看房，楼层视野好,3室2厅,107.97平米,南,毛坯,中楼层(共32层),板楼,118,"10,929"
红谷滩区,https://nc.lianjia.com/ershoufang/103138348451.html,赣江边滨江小区南北双阳台东边户视野开阔采光好,3室2厅,136.52平米,南,精装,高楼层(共16层),板塔结合,200,"14,650"
红谷滩区,https://nc.lianjia.com/ershoufang/103113625073.html,端户三房   前后阳台   户型方正  得房率高,3室2厅,142.19平米,南,简装,中楼层(共17层),板塔结合,148,"10,409"
红谷滩区,https://nc.lianjia.com/ershoufang/103123928899.html,通透两房，楼层视野好，精装拎包入住,3室2厅,92.85平米,南,精装,中楼层(共10层),塔楼,110,"11,848"
红谷滩区,https://nc.lianjia.com/ershoufang/103123726390.html,地理位置佳，户型端正，中间楼层，交通便利,3室2厅,107.9平米,南,简装,中楼层(共24层),板楼,115,"10,659"
红谷滩区,https://nc.lianjia.com/ershoufang/103124949315.html,近学府大道东站 华润万家 摩天轮万象城 山姆会员商店,3室2厅,124.03平米,南 北,精装,中楼层(共18层),板楼,200,"16,126"
红谷滩区,https://nc.lianjia.com/ershoufang/103128441406.html,精装三房，新旅品质，房东诚心出售，价格可谈,3室2厅,100.43平米,南,精装,33层,板楼,102,"10,157"
红谷滩区,https://nc.lianjia.com/ershoufang/103130259285.html,两房，通透 此房满五近地铁口楼层好视野开阔,2室2厅,93.29平米,南 北,简装,中楼层(共11层),板塔结合,116,"12,435"
红谷滩区,https://nc.lianjia.com/ershoufang/103131686010.html,地铁大厦清爽装修1房，楼层好、视野好,1室1厅,54平米,南,精装,高楼层(共18层),板塔结合,98,"18,149"
红谷滩区,https://nc.lianjia.com/ershoufang/103131466167.html,西站旁地铁口 品质小区 百变毛坯三房 业主诚售！,3室2厅,89.93平米,南,毛坯,中楼层(共32层),塔楼,69,"7,673"
红谷滩区,https://nc.lianjia.com/ershoufang/103131527642.html,地铁口，小高层通透的小三房，东端户得房率高好楼层,3室2厅,86.64平米,南,精装,中楼层(共18层),板楼,150,"17,314"
红谷滩区,https://nc.lianjia.com/ershoufang/103137277199.html,出门地铁口（绿茵路站） 自住精装 阳光充足楼层好。,2室2厅,98.68平米,南 北,其他,低楼层(共7层),板楼,136,"13,782"
红谷滩区,https://nc.lianjia.com/ershoufang/103139107952.html,红谷滩万达旁，六边形战士，生活配套齐全,2室2厅,85.26平米,东南,精装,中楼层(共33层),板楼,169,"19,822"
红谷滩区,https://nc.lianjia.com/ershoufang/103138277901.html,绿地开发，小区质量有保障，人车分流，购房已满两年。,3室1厅,95.39平米,东南,精装,高楼层(共32层),板楼,82,"8,597"
红谷滩区,https://nc.lianjia.com/ershoufang/103138975655.html,薪上优质好房视野采光位置不错业主置换诚心出售近地铁,2室2厅,86.8平米,南 北,其他,低楼层(共33层),板楼,90,"10,369"
红谷滩区,https://nc.lianjia.com/ershoufang/103139416344.html,新装修一室一厅，采光无挡，诚心出售,1室1厅,49.74平米,东南,其他,低楼层(共24层),塔楼,58,"11,661"
红谷滩区,https://nc.lianjia.com/ershoufang/103140042444.html,正规一室一厅 70年产权 配套齐全 交通便利 诚心出,1室1厅,47.55平米,南 北,其他,高楼层(共33层),板楼,90,"18,928"
红谷滩区,https://nc.lianjia.com/ershoufang/103139397279.html,直通户型，装修拎包入住，业主诚意,2室2厅,93.29平米,南,其他,高楼层(共11层),板塔结合,118,"12,649"
红谷滩区,https://nc.lianjia.com/ershoufang/103139450829.html,新力园系 全新精装修 带空调 地暖 新风系统三大件,4室2厅,141.54平米,南,精装,低楼层(共32层),板楼,145,"10,245"
红谷滩区,https://nc.lianjia.com/ershoufang/103139685152.html,中央香榭电梯洋房！诚心出售！房东好说话！,4室2厅,139.16平米,南,精装,中楼层(共8层),板塔结合,280,"20,121"
红谷滩区,https://nc.lianjia.com/ershoufang/103140393325.html,力高凤凰新天 1室1厅 北,1室1厅,30.22平米,北,精装,中楼层(共23层),板楼,29,"9,597"
红谷滩区,https://nc.lianjia.com/ershoufang/103123936011.html,大三房，实用性高，楼下就是农贸市场，生活配套齐全,3室2厅,107.16平米,南,毛坯,33层,板楼,125,"11,665"
